Geneid,RAW1,RAW1yuan,RAW2,RAW2yuan,RAW3,RAW3yuan
ENSMUSG00000102621,1,4,8,1,4,0
ENSMUSG00000102841,5,2,9,1,3,2
ENSMUSG00000103776,0,0,0,0,0,0
ENSMUSG00000103597,0,0,0,0,0,0
ENSMUSG00000092633,0,0,0,0,0,0
ENSMUSG00000016494,10,6,7,2,15,7
ENSMUSG00000097325,32,9,18,12,20,7
ENSMUSG00000096929,37,12,60,22,46,17
ENSMUSG00000104206,0,0,6,0,0,0
ENSMUSG00000104525,10,4,4,3,2,3
ENSMUSG00000103867,6,4,3,4,4,0
ENSMUSG00000104077,0,0,6,0,2,0
ENSMUSG00000016493,33,32,38,33,36,28
ENSMUSG00000065412,0,0,0,0,0,0
ENSMUSG00000065548,0,0,0,0,0,0
ENSMUSG00000104010,4,3,10,7,3,5
ENSMUSG00000103443,5,0,0,2,3,3
ENSMUSG00000016481,854,1162,777,1192,859,1315
ENSMUSG00000026616,13,2,9,5,7,12
ENSMUSG00000102236,0,0,0,0,0,0
ENSMUSG00000104297,1,0,4,0,1,1
ENSMUSG00000102307,0,0,0,0,0,0
ENSMUSG00000103120,0,0,0,0,0,0
ENSMUSG00000050530,0,0,1,0,0,0
ENSMUSG00000026643,1015,780,889,805,856,919
ENSMUSG00000075837,1,0,1,0,3,0
ENSMUSG00000049950,130,136,171,175,113,158
ENSMUSG00000026644,1,0,2,4,3,3
ENSMUSG00000026645,1,0,0,0,0,0
ENSMUSG00000103786,0,0,0,0,0,0
ENSMUSG00000026650,1,3,1,0,0,0
ENSMUSG00000026648,595,501,533,549,545,516
ENSMUSG00000026646,419,394,342,463,336,513
ENSMUSG00000085043,4,2,3,6,1,2
ENSMUSG00000109865,1175,1158,1211,1068,1120,1147
ENSMUSG00000051396,150,144,170,160,147,168
ENSMUSG00000039496,10,8,10,7,13,6
ENSMUSG00000081278,0,0,0,0,0,0
ENSMUSG00000082580,2,3,1,2,1,0
ENSMUSG00000026655,637,193,683,166,602,183
ENSMUSG00000080703,4,5,5,4,1,1
ENSMUSG00000081070,29,25,20,31,25,28
ENSMUSG00000085205,1,1,0,0,1,0
ENSMUSG00000085656,0,0,0,0,0,0
ENSMUSG00000086445,0,0,0,0,0,0
ENSMUSG00000026657,554,482,423,397,366,501
ENSMUSG00000086458,0,0,0,0,0,0
ENSMUSG00000081889,0,0,0,0,0,0
ENSMUSG00000104284,0,0,0,0,0,0
ENSMUSG00000102517,0,0,0,0,0,0
ENSMUSG00000084859,0,0,0,0,0,0
ENSMUSG00000086921,0,0,0,0,0,0
ENSMUSG00000102816,0,0,0,0,0,0
ENSMUSG00000102136,0,0,0,0,0,0
ENSMUSG00000102357,0,0,0,0,0,0
ENSMUSG00000087355,0,0,0,0,0,0
ENSMUSG00000102494,0,0,0,0,0,0
ENSMUSG00000075826,0,0,0,0,0,0
ENSMUSG00000086874,0,0,0,0,0,0
ENSMUSG00000086018,0,0,1,0,1,0
ENSMUSG00000039449,1038,1101,989,988,1049,1111
ENSMUSG00000083378,114,101,90,90,121,101
ENSMUSG00000048186,0,0,0,0,0,0
ENSMUSG00000083407,0,2,0,0,0,0
ENSMUSG00000026662,1174,1218,1020,1212,1056,1298
ENSMUSG00000026664,1301,603,1630,577,1297,666
ENSMUSG00000086670,0,1,1,0,6,0
ENSMUSG00000082795,0,0,0,0,0,0
ENSMUSG00000069188,10,13,14,15,22,26
ENSMUSG00000026668,0,0,8,0,1,0
ENSMUSG00000026669,1019,1306,863,1278,1034,1377
ENSMUSG00000026672,47,7,88,8,50,7
ENSMUSG00000086430,1,0,0,0,0,0
ENSMUSG00000026676,0,0,0,0,1,0
ENSMUSG00000081005,0,2,0,0,0,0
ENSMUSG00000084606,0,0,0,0,0,0
ENSMUSG00000080820,0,0,0,0,0,0
ENSMUSG00000039145,899,854,949,823,961,957
ENSMUSG00000082013,4,3,5,4,3,1
ENSMUSG00000039128,982,1024,892,991,952,1156
ENSMUSG00000025817,1530,1678,1427,1631,1453,1859
ENSMUSG00000056718,29,25,20,35,22,26
ENSMUSG00000025816,373,294,289,247,299,356
ENSMUSG00000085818,0,0,0,0,0,0
ENSMUSG00000025815,0,0,0,0,0,0
ENSMUSG00000043241,975,917,926,913,926,1057
ENSMUSG00000045319,0,3,0,0,0,0
ENSMUSG00000082332,4,7,2,4,2,3
ENSMUSG00000102887,0,0,0,0,0,0
ENSMUSG00000039063,405,38,548,58,388,66
ENSMUSG00000087125,0,0,6,0,4,0
ENSMUSG00000087485,0,0,2,1,1,2
ENSMUSG00000118578,0,0,0,1,0,0
ENSMUSG00000039046,816,578,785,638,763,727
ENSMUSG00000085716,2,0,1,0,0,0
ENSMUSG00000086109,12,0,4,4,15,7
ENSMUSG00000102599,1,0,3,2,0,0
ENSMUSG00000002107,1524,1845,1340,1903,1382,2266
ENSMUSG00000087079,0,0,0,0,0,0
ENSMUSG00000075538,0,0,0,1,0,0
ENSMUSG00000103412,0,0,0,0,0,0
ENSMUSG00000062319,0,0,0,0,0,0
ENSMUSG00000077396,0,0,0,0,0,0
ENSMUSG00000099424,0,0,0,0,0,0
ENSMUSG00000083252,0,0,0,0,0,0
ENSMUSG00000085070,0,0,0,0,0,0
ENSMUSG00000083269,0,0,0,0,0,0
ENSMUSG00000084374,0,0,0,0,0,0
ENSMUSG00000082953,189,123,201,153,223,155
ENSMUSG00000085580,0,0,0,0,0,0
ENSMUSG00000083423,0,0,0,0,0,0
ENSMUSG00000079604,0,0,0,0,0,1
ENSMUSG00000081202,0,0,0,0,0,0
ENSMUSG00000079603,0,0,0,1,0,0
ENSMUSG00000104276,0,0,0,0,0,0
ENSMUSG00000015619,33,30,42,27,30,31
ENSMUSG00000086618,0,0,0,0,0,0
ENSMUSG00000025783,1,4,1,6,2,1
ENSMUSG00000079602,15,4,9,10,5,3
ENSMUSG00000075534,0,1,0,0,0,0
ENSMUSG00000025782,523,608,496,587,512,635
ENSMUSG00000103570,1,4,2,0,1,3
ENSMUSG00000025781,2455,2962,2464,3077,2360,3273
ENSMUSG00000077733,0,1,0,2,4,0
ENSMUSG00000037262,272,259,227,257,230,300
ENSMUSG00000037254,0,0,0,0,1,0
ENSMUSG00000025780,184,81,226,93,198,98
ENSMUSG00000086748,0,0,0,0,0,0
ENSMUSG00000061186,0,2,0,0,0,0
ENSMUSG00000092793,0,0,0,0,0,0
ENSMUSG00000077972,0,0,0,0,0,0
ENSMUSG00000077038,0,0,0,0,0,0
ENSMUSG00000080653,0,0,0,0,0,0
ENSMUSG00000076126,0,0,0,0,0,0
ENSMUSG00000077834,0,0,0,0,0,0
ENSMUSG00000077998,0,0,0,0,0,0
ENSMUSG00000076959,0,0,0,0,0,0
ENSMUSG00000080504,0,0,0,0,0,0
ENSMUSG00000077981,0,0,0,0,0,0
ENSMUSG00000076983,0,0,0,0,0,0
ENSMUSG00000078026,0,0,0,0,0,0
ENSMUSG00000077049,0,0,0,0,0,0
ENSMUSG00000119771,0,0,0,0,0,0
ENSMUSG00000076028,0,0,0,0,0,0
ENSMUSG00000119803,0,0,0,0,0,0
ENSMUSG00000119247,0,0,0,0,0,0
ENSMUSG00000095269,0,0,0,0,0,0
ENSMUSG00000119292,0,0,0,0,0,0
ENSMUSG00000080459,0,0,0,0,0,0
ENSMUSG00000119793,0,0,0,0,0,0
ENSMUSG00000119385,0,0,0,0,0,0
ENSMUSG00000119608,0,0,0,0,0,0
ENSMUSG00000119626,0,0,0,0,0,0
ENSMUSG00000119508,0,0,0,0,0,0
ENSMUSG00000119566,0,0,0,0,0,0
ENSMUSG00000119137,0,0,0,0,0,0
ENSMUSG00000119931,0,0,0,0,0,0
ENSMUSG00000118762,0,0,0,0,0,0
ENSMUSG00000119304,0,0,0,0,0,0
ENSMUSG00000119498,0,0,0,0,0,0
ENSMUSG00000119042,0,0,0,0,0,0
ENSMUSG00000119125,0,0,0,0,0,0
ENSMUSG00000119161,0,0,0,0,0,0
ENSMUSG00000119006,0,0,0,0,0,0
ENSMUSG00000119450,0,0,0,0,0,0
ENSMUSG00000118909,0,0,0,0,0,0
ENSMUSG00000119785,0,0,0,0,0,0
ENSMUSG00000119344,0,0,0,0,0,0
ENSMUSG00000119559,0,0,0,0,0,0
ENSMUSG00000119051,0,0,0,0,0,0
ENSMUSG00000119882,0,0,0,0,0,0
ENSMUSG00000119434,0,0,0,0,0,0
ENSMUSG00000119723,0,0,0,0,0,0
ENSMUSG00000119195,0,0,0,0,0,0
ENSMUSG00000119554,0,0,0,0,0,0
ENSMUSG00000118692,0,0,0,0,0,0
ENSMUSG00000119908,0,0,0,0,0,0
ENSMUSG00000118833,0,0,0,0,0,0
ENSMUSG00000119044,0,0,0,0,0,0
ENSMUSG00000118710,0,0,0,0,0,0
ENSMUSG00000076994,0,0,0,0,0,0
ENSMUSG00000119447,0,0,0,0,0,0
ENSMUSG00000076948,0,0,0,0,0,0
ENSMUSG00000077113,0,0,0,0,0,0
ENSMUSG00000077021,0,0,0,0,0,0
ENSMUSG00000070099,0,0,0,0,0,0
ENSMUSG00000076976,0,0,0,0,0,0
ENSMUSG00000076118,0,0,0,0,0,0
ENSMUSG00000076014,0,0,0,0,0,0
ENSMUSG00000076222,0,0,0,0,0,0
ENSMUSG00000078031,0,0,0,0,0,0
ENSMUSG00000089570,0,0,0,0,0,0
ENSMUSG00000088980,0,0,0,0,0,0
ENSMUSG00000077991,0,0,0,0,0,0
ENSMUSG00000077086,0,0,0,0,0,0
ENSMUSG00000078025,0,0,0,0,0,0
ENSMUSG00000077941,0,0,0,0,0,0
ENSMUSG00000076956,0,0,0,0,0,0
ENSMUSG00000078060,0,0,0,0,0,0
ENSMUSG00000077954,0,0,0,0,0,0
ENSMUSG00000080657,0,0,0,0,0,0
ENSMUSG00000080594,0,0,0,0,0,0
ENSMUSG00000103237,0,0,0,0,0,0
ENSMUSG00000081367,0,0,0,0,1,1
ENSMUSG00000082871,0,0,0,0,0,3
ENSMUSG00000102734,0,0,0,0,0,0
ENSMUSG00000089007,0,0,0,0,0,0
ENSMUSG00000085257,3,5,4,4,7,1
ENSMUSG00000084560,0,0,0,0,0,0
ENSMUSG00000081693,0,1,0,0,0,0
ENSMUSG00000083900,4,10,4,4,8,6
ENSMUSG00000026778,9,3,4,0,4,2
ENSMUSG00000103774,0,0,0,0,0,0
ENSMUSG00000103253,0,0,0,2,0,0
ENSMUSG00000102992,0,0,0,0,0,0
ENSMUSG00000102196,11,1,23,0,19,1
ENSMUSG00000102894,0,1,0,0,0,0
ENSMUSG00000102674,2,0,0,1,0,0
ENSMUSG00000086006,0,0,0,0,0,1
ENSMUSG00000103223,0,0,0,0,2,0
ENSMUSG00000103321,0,0,0,0,0,0
ENSMUSG00000086491,0,0,0,0,1,0
ENSMUSG00000082424,15,24,20,13,26,20
ENSMUSG00000082314,0,0,0,0,0,0
ENSMUSG00000026773,5510,825,6870,771,5863,931
ENSMUSG00000102329,17,0,10,0,6,2
ENSMUSG00000102376,3,0,6,0,1,0
ENSMUSG00000037197,1728,1968,1584,1991,1714,2101
ENSMUSG00000082727,0,0,0,1,0,0
ENSMUSG00000091312,0,0,0,0,0,0
ENSMUSG00000026770,39,1,48,1,44,4
ENSMUSG00000104101,0,0,0,0,0,0
ENSMUSG00000023206,245,70,267,47,252,60
ENSMUSG00000058594,947,684,1048,612,1018,654
ENSMUSG00000047909,342,310,345,273,316,337
ENSMUSG00000103542,0,0,0,0,0,0
ENSMUSG00000080801,1,3,0,2,1,2
ENSMUSG00000026768,2,0,3,0,2,4
ENSMUSG00000104174,0,0,0,0,0,0
ENSMUSG00000086843,0,0,0,0,0,1
ENSMUSG00000026767,1520,1165,1301,1192,1342,1408
ENSMUSG00000102630,6,7,6,4,4,4
ENSMUSG00000104449,5,2,6,1,8,1
ENSMUSG00000104406,1,1,1,3,5,3
ENSMUSG00000083547,4,5,5,0,7,3
ENSMUSG00000104045,0,0,0,0,0,0
ENSMUSG00000026730,365,357,367,338,379,322
ENSMUSG00000119474,0,0,0,0,0,0
ENSMUSG00000049630,0,0,1,0,0,0
ENSMUSG00000104459,0,1,1,0,1,0
ENSMUSG00000102900,0,0,0,0,0,1
ENSMUSG00000103599,2,2,0,0,0,0
ENSMUSG00000103143,0,0,1,1,0,0
ENSMUSG00000026727,946,758,948,764,975,865
ENSMUSG00000103360,1,0,0,0,1,0
ENSMUSG00000102691,5,2,4,4,6,5
ENSMUSG00000103232,0,1,0,0,0,0
ENSMUSG00000086358,2,3,3,1,2,3
ENSMUSG00000026726,1,1,2,1,2,4
ENSMUSG00000026723,116,122,118,97,108,150
ENSMUSG00000026728,17787,5443,19598,5697,18284,6269
ENSMUSG00000003418,0,0,0,0,0,0
ENSMUSG00000104354,0,0,0,0,0,0
ENSMUSG00000063275,89,41,85,50,92,43
ENSMUSG00000102553,2,1,4,3,3,1
ENSMUSG00000103926,6,1,1,0,2,0
ENSMUSG00000086657,3,1,2,6,2,5
ENSMUSG00000026718,602,415,650,457,652,471
ENSMUSG00000103901,12,8,16,4,7,2
ENSMUSG00000061531,4,15,5,6,6,15
ENSMUSG00000083545,23,43,25,35,20,40
ENSMUSG00000026712,4,0,6,0,7,1
ENSMUSG00000077897,0,0,0,0,0,0
ENSMUSG00000103475,0,0,0,0,0,0
ENSMUSG00000036949,0,0,0,1,2,0
ENSMUSG00000084901,0,0,0,0,0,0
ENSMUSG00000057914,3,0,1,1,1,2
ENSMUSG00000075525,0,0,0,0,0,0
ENSMUSG00000104153,0,0,0,0,0,0
ENSMUSG00000070271,22,10,6,12,18,16
ENSMUSG00000083633,0,0,1,0,0,0
ENSMUSG00000104034,0,0,0,0,0,0
ENSMUSG00000081008,0,0,0,0,0,0
ENSMUSG00000082542,0,0,0,0,0,0
ENSMUSG00000104106,0,0,0,0,0,0
ENSMUSG00000103885,0,0,0,0,0,0
ENSMUSG00000083305,5,4,4,7,12,1
ENSMUSG00000103050,0,0,0,0,0,0
ENSMUSG00000087086,0,0,0,0,0,0
ENSMUSG00000085281,1,1,0,0,1,0
ENSMUSG00000102673,0,0,0,0,0,0
ENSMUSG00000104271,0,0,0,0,0,0
ENSMUSG00000026707,65,72,96,77,87,71
ENSMUSG00000103778,2,0,0,0,0,1
ENSMUSG00000017418,465,353,480,346,416,409
ENSMUSG00000102258,4,1,10,0,11,6
ENSMUSG00000083860,29,18,10,13,7,18
ENSMUSG00000080930,0,0,0,0,0,0
ENSMUSG00000083631,0,0,0,0,0,0
ENSMUSG00000082632,3,4,5,1,5,7
ENSMUSG00000081389,5,13,6,6,5,7
ENSMUSG00000075520,0,0,0,0,0,0
ENSMUSG00000103356,0,0,0,0,0,0
ENSMUSG00000119245,0,0,0,0,0,0
ENSMUSG00000081245,0,0,0,0,0,0
ENSMUSG00000103865,16,12,7,9,19,9
ENSMUSG00000026748,0,0,0,0,0,0
ENSMUSG00000082235,0,0,0,0,0,0
ENSMUSG00000081525,0,0,0,0,0,0
ENSMUSG00000085193,0,0,0,0,0,0
ENSMUSG00000053702,0,0,0,0,0,0
ENSMUSG00000085100,0,0,0,0,0,0
ENSMUSG00000099161,0,0,0,0,0,0
ENSMUSG00000081851,0,0,0,0,0,0
ENSMUSG00000062651,0,0,0,0,0,0
ENSMUSG00000081116,0,0,0,0,0,0
ENSMUSG00000054057,96,52,134,42,100,41
ENSMUSG00000085319,0,0,0,0,0,0
ENSMUSG00000054074,3,12,8,4,5,10
ENSMUSG00000086340,0,1,3,1,1,2
ENSMUSG00000026743,1018,773,857,869,915,819
ENSMUSG00000099050,0,0,0,0,0,0
ENSMUSG00000064964,3,0,0,2,1,3
ENSMUSG00000081619,1,4,1,4,2,7
ENSMUSG00000026740,822,467,807,485,696,521
ENSMUSG00000083070,0,0,0,0,0,0
ENSMUSG00000082520,3,0,1,0,0,1
ENSMUSG00000081181,0,0,0,0,0,0
ENSMUSG00000082943,0,0,0,0,0,1
ENSMUSG00000086882,1,1,3,3,1,3
ENSMUSG00000051154,1205,1019,1278,1136,1194,1284
ENSMUSG00000026739,1622,2020,1370,2232,1506,2414
ENSMUSG00000037708,2,4,2,3,3,0
ENSMUSG00000092353,0,1,0,0,2,0
ENSMUSG00000081139,0,1,0,0,1,0
ENSMUSG00000097638,0,0,0,0,0,0
ENSMUSG00000026737,1604,1215,1522,1318,1466,1450
ENSMUSG00000026736,1,1,3,2,4,2
ENSMUSG00000083281,0,0,0,0,1,0
ENSMUSG00000037683,5,2,2,2,7,9
ENSMUSG00000087674,6,0,7,1,2,4
ENSMUSG00000023094,142,98,124,112,135,120
ENSMUSG00000109733,0,0,0,0,0,0
ENSMUSG00000087103,0,0,0,0,0,0
ENSMUSG00000085388,0,0,0,0,0,0
ENSMUSG00000026735,0,0,0,0,0,0
ENSMUSG00000056329,0,0,0,0,0,0
ENSMUSG00000026734,0,0,0,0,0,0
ENSMUSG00000084160,0,0,0,0,0,0
ENSMUSG00000086621,0,0,0,0,0,0
ENSMUSG00000080227,0,0,0,0,0,0
ENSMUSG00000043415,59,34,71,36,52,37
ENSMUSG00000087246,0,0,0,0,0,0
ENSMUSG00000083893,0,0,0,0,0,0
ENSMUSG00000077342,0,0,0,0,0,0
ENSMUSG00000036617,85,18,97,24,103,13
ENSMUSG00000083777,0,1,1,1,0,1
ENSMUSG00000060795,5,9,5,13,5,5
ENSMUSG00000082164,3,1,3,3,3,6
ENSMUSG00000081128,275,381,246,387,277,400
ENSMUSG00000118880,0,0,0,0,0,0
ENSMUSG00000091457,0,0,0,0,0,0
ENSMUSG00000085477,0,0,0,0,0,0
ENSMUSG00000086418,0,0,0,0,0,0
ENSMUSG00000036591,1052,1027,1028,1040,970,1184
ENSMUSG00000085206,0,0,0,0,0,0
ENSMUSG00000075514,27,21,19,28,17,31
ENSMUSG00000086821,0,0,0,0,0,0
ENSMUSG00000087219,0,0,0,0,0,0
ENSMUSG00000026679,0,1,0,0,1,0
ENSMUSG00000048550,197,127,219,143,187,187
ENSMUSG00000084071,15,12,13,21,24,19
ENSMUSG00000085680,0,0,0,0,0,0
ENSMUSG00000045967,0,1,0,1,0,3
ENSMUSG00000080846,0,0,0,0,0,0
ENSMUSG00000119423,0,0,0,0,0,0
ENSMUSG00000077572,0,0,0,0,0,0
ENSMUSG00000081467,39,30,32,34,33,22
ENSMUSG00000025716,0,0,0,0,0,0
ENSMUSG00000082516,18,6,7,7,18,14
ENSMUSG00000083863,195,132,192,157,231,173
ENSMUSG00000083563,977,630,1344,702,1202,916
ENSMUSG00000082884,24,56,28,37,44,41
ENSMUSG00000026787,0,0,1,1,0,0
ENSMUSG00000106199,0,0,0,0,0,0
ENSMUSG00000083453,0,0,0,0,0,0
ENSMUSG00000085353,6,0,7,0,5,2
ENSMUSG00000083057,0,0,0,0,0,0
ENSMUSG00000026786,3593,2486,3896,2412,3478,2725
ENSMUSG00000069136,2,0,1,0,1,0
ENSMUSG00000026784,303,358,288,381,304,441
ENSMUSG00000081861,3,1,2,3,2,2
ENSMUSG00000058835,1935,1692,2023,1753,1888,2001
ENSMUSG00000083650,12,7,12,3,8,9
ENSMUSG00000026781,763,504,753,545,743,578
ENSMUSG00000026779,387,256,384,254,385,258
ENSMUSG00000026775,2314,2050,2258,2053,2213,2358
ENSMUSG00000081648,2,0,1,4,2,1
ENSMUSG00000026774,0,0,1,3,0,1
ENSMUSG00000084098,122,98,109,101,108,132
ENSMUSG00000069132,0,0,0,0,0,0
ENSMUSG00000102704,4,6,0,8,1,2
ENSMUSG00000026771,561,578,556,609,572,610
ENSMUSG00000081519,0,0,0,0,0,0
ENSMUSG00000083729,0,0,0,0,0,0
ENSMUSG00000083373,24,36,16,24,7,28
ENSMUSG00000026986,4,0,0,0,1,0
ENSMUSG00000061809,0,0,0,0,0,0
ENSMUSG00000026985,0,0,0,0,1,0
ENSMUSG00000083116,119,110,134,117,143,125
ENSMUSG00000044103,734,181,912,175,725,209
ENSMUSG00000026984,88,21,95,13,69,19
ENSMUSG00000104173,1,0,0,0,0,0
ENSMUSG00000083172,1,0,0,0,0,0
ENSMUSG00000026983,0,0,1,0,0,0
ENSMUSG00000046845,0,0,0,0,0,0
ENSMUSG00000085999,0,0,4,0,1,1
ENSMUSG00000026981,3398,236,4219,240,3423,292
ENSMUSG00000026979,317,224,317,199,285,218
ENSMUSG00000026976,2,0,0,1,1,0
ENSMUSG00000085057,0,0,0,0,0,1
ENSMUSG00000099120,0,0,0,0,0,0
ENSMUSG00000082307,1,0,0,1,2,0
ENSMUSG00000085330,0,0,1,0,0,0
ENSMUSG00000102591,0,0,0,0,0,0
ENSMUSG00000084241,30,14,22,19,17,14
ENSMUSG00000004113,71,15,113,9,76,19
ENSMUSG00000083973,0,0,0,0,0,0
ENSMUSG00000036893,1196,1238,1129,1197,1112,1274
ENSMUSG00000103162,7,3,8,3,4,1
ENSMUSG00000102875,0,4,1,5,5,5
ENSMUSG00000026972,450,349,473,340,472,371
ENSMUSG00000026974,1104,1659,978,1653,1173,1857
ENSMUSG00000026975,204,270,222,241,226,250
ENSMUSG00000036850,336,408,333,399,336,434
ENSMUSG00000036833,582,835,442,703,543,821
ENSMUSG00000084383,30,32,28,25,23,48
ENSMUSG00000083796,1,0,2,1,4,5
ENSMUSG00000118741,0,0,1,0,0,0
ENSMUSG00000089513,2,1,1,0,1,3
ENSMUSG00000006476,241,236,291,205,293,224
ENSMUSG00000099320,0,0,2,0,0,1
ENSMUSG00000036813,0,0,0,0,0,0
ENSMUSG00000036805,0,0,0,0,1,0
ENSMUSG00000118563,0,0,0,2,0,0
ENSMUSG00000087028,0,0,0,0,0,0
ENSMUSG00000078202,0,0,0,0,1,0
ENSMUSG00000103217,0,0,0,0,0,0
ENSMUSG00000059555,1535,1278,1504,1169,1481,1240
ENSMUSG00000013465,1472,1271,1385,1205,1288,1329
ENSMUSG00000064919,3,3,9,2,3,7
ENSMUSG00000036770,2,1,0,5,3,3
ENSMUSG00000026969,1,4,0,0,2,4
ENSMUSG00000036752,5087,6097,4571,6122,4765,6501
ENSMUSG00000006469,0,0,0,0,1,0
ENSMUSG00000089953,0,0,2,0,1,0
ENSMUSG00000036731,29,5,36,3,32,1
ENSMUSG00000044628,92,7,149,12,125,12
ENSMUSG00000115018,0,0,0,0,0,0
ENSMUSG00000006471,228,288,232,274,228,303
ENSMUSG00000115074,0,0,0,0,0,0
ENSMUSG00000078201,56,87,70,60,60,71
ENSMUSG00000048707,482,697,428,720,454,812
ENSMUSG00000026966,780,765,667,787,837,836
ENSMUSG00000026965,1497,1342,1578,1250,1597,1327
ENSMUSG00000026963,6,0,4,0,1,0
ENSMUSG00000026961,6,0,4,0,6,0
ENSMUSG00000026959,162,11,230,16,178,4
ENSMUSG00000085830,9,0,9,1,9,0
ENSMUSG00000036646,1231,1242,1295,1186,1270,1302
ENSMUSG00000026958,442,623,434,605,441,660
ENSMUSG00000026956,722,917,736,1019,723,942
ENSMUSG00000026955,359,649,396,639,391,684
ENSMUSG00000015085,0,0,1,0,0,0
ENSMUSG00000015094,0,1,0,0,0,0
ENSMUSG00000036587,86,44,103,40,66,42
ENSMUSG00000026944,1520,1180,1512,1041,1555,1100
ENSMUSG00000104741,0,0,0,0,0,0
ENSMUSG00000047617,75,47,93,57,60,75
ENSMUSG00000015093,3,10,4,13,10,5
ENSMUSG00000015090,0,0,0,0,1,0
ENSMUSG00000026943,0,0,2,0,0,0
ENSMUSG00000015083,57,28,27,13,28,43
ENSMUSG00000015095,848,754,887,690,889,771
ENSMUSG00000026942,472,543,511,545,495,593
ENSMUSG00000083043,2,4,4,5,6,2
ENSMUSG00000083528,0,0,0,1,0,0
ENSMUSG00000015092,1040,890,1059,921,1076,1030
ENSMUSG00000026941,57,63,85,72,68,66
ENSMUSG00000036504,20,15,18,12,13,23
ENSMUSG00000029419,323,96,391,78,349,106
ENSMUSG00000015087,2332,2011,2466,1891,2279,2062
ENSMUSG00000052403,8,12,7,4,6,2
ENSMUSG00000026940,2,9,9,2,2,4
ENSMUSG00000026939,218,206,281,183,206,222
ENSMUSG00000026938,93,20,102,15,79,22
ENSMUSG00000118473,0,0,0,0,0,0
ENSMUSG00000036449,0,0,0,0,0,0
ENSMUSG00000026937,0,0,0,0,0,0
ENSMUSG00000045684,0,0,0,0,0,0
ENSMUSG00000047356,0,0,0,0,0,0
ENSMUSG00000062061,0,0,0,0,0,0
ENSMUSG00000087612,0,0,0,0,0,0
ENSMUSG00000049086,58,44,48,66,63,64
ENSMUSG00000079539,0,0,0,0,0,0
ENSMUSG00000026936,0,0,0,0,0,0
ENSMUSG00000069080,0,0,0,0,0,0
ENSMUSG00000085484,0,0,0,0,0,0
ENSMUSG00000090073,0,0,0,0,0,0
ENSMUSG00000036401,0,0,0,0,0,0
ENSMUSG00000023210,0,0,0,0,0,0
ENSMUSG00000059625,0,0,0,0,0,0
ENSMUSG00000058740,0,1,0,1,0,0
ENSMUSG00000026933,893,911,898,940,853,1001
ENSMUSG00000082357,3,0,1,0,1,0
ENSMUSG00000036352,637,686,579,671,633,732
ENSMUSG00000026932,114,50,131,40,103,49
ENSMUSG00000087515,0,0,0,0,0,0
ENSMUSG00000087679,656,810,609,787,613,782
ENSMUSG00000087595,8,20,21,21,12,20
ENSMUSG00000085545,0,0,0,0,0,0
ENSMUSG00000026934,0,0,3,0,0,0
ENSMUSG00000098977,0,0,1,0,0,0
ENSMUSG00000036327,941,705,873,632,916,738
ENSMUSG00000048038,3,0,7,0,7,0
ENSMUSG00000026930,287,150,279,156,247,181
ENSMUSG00000075467,325,493,292,480,355,510
ENSMUSG00000026928,1191,1258,1086,1233,1208,1339
ENSMUSG00000086779,20,17,17,18,31,23
ENSMUSG00000036281,790,1019,766,965,747,1011
ENSMUSG00000085767,29,33,35,24,22,22
ENSMUSG00000026927,739,666,710,730,699,689
ENSMUSG00000026926,2199,2297,2167,2274,2198,2392
ENSMUSG00000026925,338,316,293,328,327,310
ENSMUSG00000026924,2361,2050,2403,1978,2442,2061
ENSMUSG00000086714,3,1,1,3,2,7
ENSMUSG00000085543,0,0,0,0,1,0
ENSMUSG00000026923,1187,343,1381,302,1197,348
ENSMUSG00000098548,0,0,0,0,0,0
ENSMUSG00000082864,0,0,0,0,0,0
ENSMUSG00000026921,164,128,228,118,181,155
ENSMUSG00000092356,0,0,0,0,0,0
ENSMUSG00000065540,0,0,0,0,0,0
ENSMUSG00000105799,0,0,0,0,0,0
ENSMUSG00000026922,542,375,484,409,479,497
ENSMUSG00000036186,68,46,98,35,68,34
ENSMUSG00000097052,4,5,2,1,0,1
ENSMUSG00000064858,0,0,0,0,0,0
ENSMUSG00000077192,12,17,7,19,12,15
ENSMUSG00000086775,3,0,3,1,0,1
ENSMUSG00000026919,0,0,0,0,0,0
ENSMUSG00000082951,21,21,16,17,24,23
ENSMUSG00000015787,0,0,0,0,2,0
ENSMUSG00000036160,619,931,645,900,686,944
ENSMUSG00000015776,1096,991,989,887,993,947
ENSMUSG00000062647,189,201,172,194,216,182
ENSMUSG00000065258,5,18,19,20,14,15
ENSMUSG00000064829,0,0,0,0,0,0
ENSMUSG00000065295,0,0,0,0,0,0
ENSMUSG00000119453,0,0,0,0,0,0
ENSMUSG00000015790,286,265,304,245,307,305
ENSMUSG00000014873,349,446,390,453,370,515
ENSMUSG00000014867,3513,3480,3424,3458,3470,3720
ENSMUSG00000049897,7,10,10,5,10,8
ENSMUSG00000052406,895,891,768,925,821,852
ENSMUSG00000014852,60,43,107,50,63,43
ENSMUSG00000015488,512,559,518,512,560,706
ENSMUSG00000036067,3318,2464,2850,2185,3108,2467
ENSMUSG00000083335,2,1,0,1,1,0
ENSMUSG00000087364,11,9,16,2,16,1
ENSMUSG00000009214,0,0,1,0,0,0
ENSMUSG00000036040,1,1,0,1,1,0
